BINOMIAL,GridCell_Id,num_seqs,GrainSize,Type
'Hylobates_agilis',439,1,771.9,M
'Hylobates_moloch',395,12,771.9,M
'Hylobates_moloch',396,9,771.9,M
'Hylomyscus_aeta',430,1,771.9,M
'Hylomyscus_aeta',473,3,771.9,M
'Hylomyscus_aeta',474,1,771.9,M
'Hylomyscus_alleni',428,3,771.9,M
'Hylomyscus_alleni',429,4,771.9,M
'Hylomyscus_alleni',474,8,771.9,M
'Hylomyscus_alleni',475,1,771.9,M
'Hylomyscus_baeri',471,1,771.9,M
'Hylomyscus_parvus',428,9,771.9,M
'Hylomyscus_parvus',429,2,771.9,M
'Hylomyscus_parvus',473,2,771.9,M
'Hylomyscus_parvus',474,4,771.9,M
'Hylomyscus_stella',430,3,771.9,M
'Hylomyscus_stella',431,1,771.9,M
'Hylomys_suillus',396,1,771.9,M
'Hylopetes_lepidus',441,2,771.9,M
'Hylopetes_spadiceus',441,2,771.9,M
'Hystrix_cristata',517,1,771.9,M
'Isoodon_macrourus',353,1,771.9,M
'Isthmomys_pirrensis',462,2,771.9,M
'Jaculus_jaculus',518,5,771.9,M
'Jaculus_jaculus',560,6,771.9,M
'Jaculus_jaculus',562,6,771.9,M
'Jaculus_jaculus',563,1,771.9,M
'Jaculus_jaculus',605,2,771.9,M
'Jaculus_jaculus',607,1,771.9,M
'Jaculus_jaculus',609,8,771.9,M
'Jaculus_jaculus',610,2,771.9,M
'Jaculus_jaculus',611,2,771.9,M
'Jaculus_jaculus',652,1,771.9,M
'Jaculus_jaculus',653,38,771.9,M
'Jaculus_jaculus',654,4,771.9,M
'Jaculus_jaculus',655,2,771.9,M
'Jaculus_jaculus',656,3,771.9,M
'Jaculus_jaculus',658,12,771.9,M
'Jaculus_jaculus',698,1,771.9,M
'Jaculus_orientalis',651,5,771.9,M
'Jaculus_orientalis',652,7,771.9,M
'Jaculus_orientalis',653,6,771.9,M
'Jaculus_orientalis',654,5,771.9,M
'Jaculus_orientalis',655,8,771.9,M
'Jaculus_orientalis',656,4,771.9,M
'Jaculus_orientalis',698,5,771.9,M
'Kerivoula_hardwickii',441,2,771.9,M
'Kerivoula_hardwickii',487,3,771.9,M
'Kerivoula_intermedia',485,1,771.9,M
'Kerivoula_intermedia',487,2,771.9,M
'Kerivoula_lenis',485,1,771.9,M
'Kerivoula_minuta',441,2,771.9,M
'Kerivoula_papillosa',485,4,771.9,M
'Kerivoula_papillosa',486,1,771.9,M
'Kerivoula_pellucida',485,2,771.9,M
'Kerivoula_pellucida',486,1,771.9,M
'Kerivoula_whiteheadi',485,3,771.9,M
'Kerodon_rupestris',687,1,771.9,M
'Kobus_ellipsiprymnus',789,1,771.9,M
'Kobus_leche',789,1,771.9,M
'Laephotis_botswanae',205,5,771.9,M
'Laephotis_wintoni',204,1,771.9,M
'Laephotis_wintoni',205,2,771.9,M
'Lagorchestes_hirsutus',261,2,771.9,M
'Lagostrophus_fasciatus',261,2,771.9,M
'Lagurus_lagurus',796,1,771.9,M
'Lampronycteris_brachyotis',509,1,771.9,M
'Lasiurus_cinereus',640,1,771.9,M
'Lasiurus_ega',417,1,771.9,M
'Lasiurus_xanthinus',593,2,771.9,M
'Lasiurus_xanthinus',638,1,771.9,M
'Lasiurus_xanthinus',639,1,771.9,M
'Lemmus_amurensis',807,3,771.9,M
'Lemmus_lemmus',789,3,771.9,M
'Lemmus_lemmus',834,13,771.9,M
'Lemmus_lemmus',837,1,771.9,M
'Lemmus_sibiricus',747,2,771.9,M
'Lemmus_sibiricus',839,1,771.9,M
'Lemmus_sibiricus',840,7,771.9,M
'Lemniscomys_macculus',474,1,771.9,M
'Lemniscomys_rosalia',205,1,771.9,M
'Lemniscomys_striatus',383,1,771.9,M
'Lemniscomys_striatus',429,9,771.9,M
'Lemniscomys_striatus',430,18,771.9,M
'Lemniscomys_striatus',471,7,771.9,M
'Lemniscomys_striatus',475,3,771.9,M
'Lemniscomys_zebra',515,1,771.9,M
'Lemniscomys_zebra',519,2,771.9,M
'Leopoldamys_edwardsi',531,1,771.9,M
'Leopoldamys_edwardsi',575,55,771.9,M
'Leopoldamys_milleti',530,3,771.9,M
'Leopoldamys_neilli',484,1,771.9,M
'Leopoldamys_neilli',575,8,771.9,M
'Leopoldamys_sabanus',395,1,771.9,M
'Leopoldamys_sabanus',484,2,771.9,M
'Leopoldamys_sabanus',529,3,771.9,M
'Leopoldamys_sabanus',530,7,771.9,M
'Leopoldamys_sabanus',531,1,771.9,M
'Leopoldamys_sabanus',620,2,771.9,M
'Lepilemur_ankaranensis',343,21,771.9,M
'Lepilemur_dorsalis',298,1,771.9,M
'Lepilemur_dorsalis',343,11,771.9,M
'Lepilemur_edwardsi',298,7,771.9,M
'Lepilemur_microdon',298,1,771.9,M
'Lepilemur_mustelinus',253,1,771.9,M
'Lepilemur_mustelinus',298,5,771.9,M
'Lepilemur_ruficaudatus',253,2,771.9,M
'Lepilemur_ruficaudatus',297,6,771.9,M
'Lepilemur_ruficaudatus',298,6,771.9,M
'Lepilemur_septentrionalis',343,5,771.9,M
'Leptonycteris_curasoae',638,1,771.9,M
'Lepus_brachyurus',668,16,771.9,M
'Lepus_brachyurus',669,68,771.9,M
'Lepus_brachyurus',714,38,771.9,M
'Lepus_brachyurus',715,20,771.9,M
'Lepus_brachyurus',760,9,771.9,M
'Lepus_californicus',638,1,771.9,M
'Lepus_coreanus',713,4,771.9,M
'Lepus_europaeus',744,1,771.9,M
'Lepus_europaeus',789,2,771.9,M
'Lepus_sinensis',620,3,771.9,M
'Lepus_timidus',715,1,771.9,M
'Lepus_timidus',760,32,771.9,M
'Lepus_timidus',787,1,771.9,M
'Lepus_timidus',789,1,771.9,M
'Lepus_townsendii',683,1,771.9,M
'Lonchorhina_aurita',417,3,771.9,M
'Lontra_canadensis',682,1,771.9,M
'Lontra_longicaudis',194,1,771.9,M
'Loxodonta_africana',205,6,771.9,M
'Loxodonta_africana',251,50,771.9,M
'Loxodonta_africana',295,76,771.9,M
'Loxodonta_africana',296,15,771.9,M
'Loxodonta_africana',340,67,771.9,M
'Loxodonta_africana',386,15,771.9,M
'Loxodonta_africana',387,46,771.9,M
'Loxodonta_africana',428,19,771.9,M
'Loxodonta_africana',429,3,771.9,M
'Loxodonta_africana',430,7,771.9,M
'Loxodonta_africana',431,19,771.9,M
'Loxodonta_africana',432,90,771.9,M
'Loxodonta_africana',471,6,771.9,M
'Loxodonta_africana',473,1,771.9,M
'Loxodonta_africana',474,12,771.9,M
'Loxodonta_africana',475,2,771.9,M
'Loxodonta_africana',509,5,771.9,M
'Loxodonta_africana',519,26,771.9,M
'Lundomys_molitor',195,1,771.9,M
'Lutra_lutra',741,1,771.9,M
'Lutra_lutra',745,1,771.9,M
'Lutra_lutra',787,1,771.9,M
'Lutreolina_crassicaudata',240,1,771.9,M
'Lutrogale_perspicillata',658,1,771.9,M
'Lutrogale_perspicillata',703,1,771.9,M
'Lyncodon_patagonicus',149,1,771.9,M
'Lynx_rufus',638,2,771.9,M
'Lynx_rufus',682,23,771.9,M
'Macaca_nemestrina',439,7,771.9,M
'Macaca_nemestrina',440,4,771.9,M
'Macaca_pagensis',439,3,771.9,M
'Macaca_pagensis',440,8,771.9,M
'Macaca_pagensis',444,1,771.9,M
'Macaca_radiata',482,1,771.9,M
'Macaca_radiata',571,2,771.9,M
'Macaca_siberu',439,7,771.9,M
'Macaca_thibetana',667,1,771.9,M
'Macroglossus_minimus',487,1,771.9,M
'Macroglossus_sobrinus',440,3,771.9,M
'Macroglossus_sobrinus',485,11,771.9,M
'Macrotarsomys_bastardi',252,1,771.9,M
'Macrotarsomys_bastardi',253,2,771.9,M
'Macrotarsomys_bastardi',297,2,771.9,M
'Macrotarsomys_bastardi',298,2,771.9,M
'Macrotis_lagotis',217,2,771.9,M
'Malacomys_longipes',430,1,771.9,M
'Mandrillus_sphinx',687,3,771.9,M
'Marmosa_demerarae',285,1,771.9,M
'Marmosa_demerarae',287,1,771.9,M
'Marmosa_demerarae',330,2,771.9,M
'Marmosa_demerarae',331,3,771.9,M
'Marmosa_demerarae',332,5,771.9,M
'Marmosa_demerarae',373,1,771.9,M
'Marmosa_demerarae',374,1,771.9,M
'Marmosa_demerarae',419,1,771.9,M
'Marmosa_demerarae',465,12,771.9,M
'Marmosa_mexicana',551,1,771.9,M
'Marmosa_murina',285,1,771.9,M
'Marmosa_murina',287,3,771.9,M
'Marmosa_murina',330,1,771.9,M
'Marmosa_murina',332,1,771.9,M
'Marmosa_murina',373,2,771.9,M
'Marmosa_murina',465,23,771.9,M
'Marmosa_paraguayanus',241,1,771.9,M
'Marmosa_paraguayanus',242,1,771.9,M
'Marmosa_paraguayanus',286,9,771.9,M
'Marmosa_paraguayanus',287,4,771.9,M
'Marmosops_impavidus',373,1,771.9,M
'Marmosops_incanus',242,1,771.9,M
'Marmosops_incanus',287,5,771.9,M
'Marmosops_incanus',332,1,771.9,M
'Marmosops_noctivagus',373,1,771.9,M
'Marmosops_parvidens',465,9,771.9,M
'Marmosops_paulensis',241,1,771.9,M
'Marmosops_paulensis',242,1,771.9,M
'Marmosops_pinheiroi',465,3,771.9,M
'Marmota_flaviventris',682,5,771.9,M
'Marmota_flaviventris',683,10,771.9,M
'Marmota_flaviventris',728,1,771.9,M
'Marmota_flaviventris',730,1,771.9,M
'Martes_americana',682,20,771.9,M
'Martes_americana',684,4,771.9,M
'Martes_americana',726,1,771.9,M
'Martes_americana',727,7,771.9,M
'Martes_americana',728,1,771.9,M
'Martes_americana',733,1,771.9,M
'Martes_americana',770,100,771.9,M
'Martes_americana',771,15,771.9,M
'Martes_americana',813,41,771.9,M
'Martes_flavigula',194,1,771.9,M
'Martes_flavigula',620,3,771.9,M
'Martes_flavigula',622,1,771.9,M
'Martes_foina',620,1,771.9,M
'Martes_foina',741,1,771.9,M
'Martes_foina',743,4,771.9,M
'Martes_foina',788,3,771.9,M
'Martes_foina',790,1,771.9,M
'Martes_martes',549,9,771.9,M
'Martes_martes',640,5,771.9,M
'Martes_martes',698,27,771.9,M
'Martes_martes',741,1,771.9,M
'Martes_martes',788,3,771.9,M
'Martes_martes',790,1,771.9,M
'Martes_martes',791,1,771.9,M
'Martes_martes',792,1,771.9,M
'Martes_melampus',668,30,771.9,M
'Martes_melampus',669,11,771.9,M
'Martes_melampus',714,4,771.9,M
'Martes_melampus',715,4,771.9,M
'Martes_pennanti',682,6,771.9,M
'Martes_pennanti',728,4,771.9,M
'Martes_pennanti',730,4,771.9,M
'Martes_pennanti',731,2,771.9,M
'Martes_pennanti',771,4,771.9,M
'Martes_zibellina',712,3,771.9,M
'Martes_zibellina',759,15,771.9,M
'Martes_zibellina',760,12,771.9,M
'Martes_zibellina',795,2,771.9,M
'Martes_zibellina',806,10,771.9,M
'Mastomys_awashensis',477,1,771.9,M
'Mastomys_awashensis',522,1,771.9,M
'Mastomys_coucha',205,3,771.9,M
'Mastomys_coucha',250,2,771.9,M
'Mastomys_coucha',251,10,771.9,M
'Mastomys_coucha',294,3,771.9,M
'Mastomys_erythroleucus',431,1,771.9,M
'Mastomys_erythroleucus',471,5,771.9,M
'Mastomys_erythroleucus',472,1,771.9,M
'Mastomys_erythroleucus',474,2,771.9,M
'Mastomys_erythroleucus',477,1,771.9,M
'Mastomys_erythroleucus',515,3,771.9,M
'Mastomys_erythroleucus',516,11,771.9,M
'Mastomys_erythroleucus',517,25,771.9,M
'Mastomys_erythroleucus',518,1,771.9,M
'Mastomys_erythroleucus',519,12,771.9,M
'Mastomys_erythroleucus',522,3,771.9,M
'Mastomys_erythroleucus',651,1,771.9,M
'Mastomys_huberti',515,3,771.9,M
'Mastomys_huberti',516,3,771.9,M
'Mastomys_huberti',517,1,771.9,M
'Mastomys_kollmannspergeri',519,9,771.9,M
'Mastomys_natalensis',205,10,771.9,M
'Mastomys_natalensis',206,1,771.9,M
'Mastomys_natalensis',251,2,771.9,M
'Mastomys_natalensis',294,2,771.9,M
'Mastomys_natalensis',295,10,771.9,M
'Mastomys_natalensis',296,6,771.9,M
'Mastomys_natalensis',340,1,771.9,M
'Mastomys_natalensis',387,4,771.9,M
'Mastomys_natalensis',429,3,771.9,M
'Mastomys_natalensis',430,5,771.9,M
'Mastomys_natalensis',432,2,771.9,M
'Mastomys_natalensis',471,16,771.9,M
'Mastomys_natalensis',474,7,771.9,M
'Mastomys_natalensis',475,2,771.9,M
'Mastomys_natalensis',515,1,771.9,M
'Mastomys_natalensis',516,6,771.9,M
'Mastomys_natalensis',517,7,771.9,M
'Mastomys_natalensis',519,3,771.9,M
'Mastomys_pernanus',387,1,771.9,M
'Maxomys_moi',575,1,771.9,M
'Maxomys_surifer',395,3,771.9,M
'Maxomys_surifer',442,1,771.9,M
'Maxomys_surifer',529,2,771.9,M
'Maxomys_surifer',530,3,771.9,M
'Maxomys_surifer',575,2,771.9,M
'Maxomys_surifer',620,2,771.9,M
'Maxomys_whiteheadi',484,2,771.9,M
'Maxomys_whiteheadi',487,1,771.9,M
'Megaderma_lyra',621,1,771.9,M
'Megaderma_spasma',441,1,771.9,M
'Megadontomys_thomasi',550,1,771.9,M
'Megaerops_ecaudatus',486,1,771.9,M
'Megaerops_wetmorei',486,2,771.9,M
'Megaloglossus_woermanni',384,3,771.9,M
'Megaloglossus_woermanni',429,2,771.9,M
'Megaloglossus_woermanni',430,3,771.9,M
'Megaloglossus_woermanni',474,4,771.9,M
'Megasorex_gigas',549,1,771.9,M
'Melanomys_caliginosus',372,1,771.9,M
'Meles_anakuma',714,3,771.9,M
'Meles_leucurus',749,1,771.9,M
'Meles_leucurus',795,1,771.9,M
'Meles_meles',655,2,771.9,M
'Meles_meles',787,1,771.9,M
'Melogale_moschata',575,1,771.9,M
'Melonycteris_fardoulisi',357,7,771.9,M
'Melonycteris_fardoulisi',402,17,771.9,M
'Melonycteris_melanops',401,4,771.9,M
'Melonycteris_melanops',446,4,771.9,M
'Melonycteris_woodfordi',402,9,771.9,M
'Mephitis_mephitis',638,5,771.9,M
'Mephitis_mephitis',639,19,771.9,M
'Mephitis_mephitis',640,62,771.9,M
'Mephitis_mephitis',642,16,771.9,M
'Mephitis_mephitis',682,16,771.9,M
'Mephitis_mephitis',684,17,771.9,M
'Mephitis_mephitis',685,9,771.9,M
'Mephitis_mephitis',686,32,771.9,M
'Mephitis_mephitis',687,22,771.9,M
'Mephitis_mephitis',727,9,771.9,M
'Mephitis_mephitis',728,13,771.9,M
'Mephitis_mephitis',729,6,771.9,M
'Mephitis_mephitis',731,13,771.9,M
'Mephitis_mephitis',733,20,771.9,M
'Meriones_chengi',708,1,771.9,M
'Meriones_crassus',613,1,771.9,M
'Meriones_libycus',653,8,771.9,M
'Meriones_libycus',708,1,771.9,M
'Meriones_meridianus',707,2,771.9,M
'Meriones_meridianus',708,2,771.9,M
'Meriones_meridianus',752,1,771.9,M
'Meriones_meridianus',753,2,771.9,M
'Meriones_tamariscinus',752,3,771.9,M
'Mesomys_hispidus',417,1,771.9,M
'Mesophylla_macconnelli',417,5,771.9,M
'Mesophylla_macconnelli',465,1,771.9,M
'Metachirus_nudicaudatus',287,4,771.9,M
'Metachirus_nudicaudatus',330,1,771.9,M
'Metachirus_nudicaudatus',373,1,771.9,M
'Microcavia_australis',194,1,771.9,M
'Microcavia_niata',283,1,771.9,M
'Microcavia_niata',284,2,771.9,M
'Microcebus_berthae',297,10,771.9,M
'Microcebus_berthae',298,1,771.9,M
'Microcebus_griseorufus',253,10,771.9,M
'Microcebus_griseorufus',298,11,771.9,M
'Microcebus_murinus',253,13,771.9,M
'Microcebus_murinus',297,6,771.9,M
'Microcebus_murinus',298,27,771.9,M
'Microcebus_myoxinus',297,2,771.9,M
'Microcebus_myoxinus',298,21,771.9,M
'Microcebus_ravelobensis',298,13,771.9,M
'Microcebus_rufus',253,26,771.9,M
'Microcebus_rufus',298,2,771.9,M
'Microcebus_sambiranensis',298,9,771.9,M
'Microcebus_sambiranensis',343,3,771.9,M
'Microcebus_tavaratra',298,1,771.9,M
'Microcebus_tavaratra',343,12,771.9,M
'Microdipodops_megacephalus',682,107,771.9,M
'Microdipodops_megacephalus',683,55,771.9,M
'Microdipodops_megacephalus',727,1,771.9,M
'Microdipodops_pallidus',682,75,771.9,M
'Microdipodops_pallidus',683,16,771.9,M
'Micromys_minutus',620,4,771.9,M
'Micromys_minutus',622,6,771.9,M
'Micromys_minutus',623,1,771.9,M
'Micromys_minutus',665,1,771.9,M
'Micromys_minutus',668,13,771.9,M
'Micromys_minutus',669,13,771.9,M
'Micromys_minutus',713,3,771.9,M
'Micromys_minutus',714,6,771.9,M
'Micromys_minutus',715,3,771.9,M
'Micromys_minutus',742,2,771.9,M
'Micromys_minutus',743,6,771.9,M
'Micromys_minutus',788,2,771.9,M
'Micromys_minutus',797,8,771.9,M
'Micronycteris_hirsuta',465,1,771.9,M
'Micronycteris_hirsuta',509,2,771.9,M
'Micronycteris_megalotis',417,2,771.9,M
'Micronycteris_megalotis',465,1,771.9,M
'Micronycteris_megalotis',509,2,771.9,M
'Micronycteris_microtis',465,1,771.9,M
'Microperoryctes_longicauda',400,3,771.9,M
'Micropteropus_pusillus',340,1,771.9,M
'Micropteropus_pusillus',474,74,771.9,M
'Micropteropus_pusillus',475,22,771.9,M
'Microryzomys_minutus',328,1,771.9,M
'Microtus_abbreviatus',765,13,771.9,M
'Microtus_agrestis',741,7,771.9,M
'Microtus_agrestis',742,24,771.9,M
'Microtus_agrestis',743,1,771.9,M
'Microtus_agrestis',744,19,771.9,M
'Microtus_agrestis',745,19,771.9,M
'Microtus_agrestis',753,3,771.9,M
'Microtus_agrestis',786,58,771.9,M
'Microtus_agrestis',787,31,771.9,M
'Microtus_agrestis',788,24,771.9,M
'Microtus_agrestis',789,21,771.9,M
'Microtus_agrestis',790,17,771.9,M
'Microtus_agrestis',834,1,771.9,M
'Microtus_agrestis',835,4,771.9,M
'Microtus_agrestis',836,2,771.9,M
'Microtus_arvalis',696,7,771.9,M
'Microtus_arvalis',697,21,771.9,M
'Microtus_arvalis',742,91,771.9,M
'Microtus_arvalis',743,46,771.9,M
'Microtus_arvalis',744,5,771.9,M
'Microtus_arvalis',787,65,771.9,M
'Microtus_arvalis',788,11,771.9,M
'Microtus_bavaricus',744,1,771.9,M
'Microtus_californicus',682,11,771.9,M
'Microtus_clarkei',620,1,771.9,M
'Microtus_duodecimcostatus',742,1,771.9,M
'Microtus_fortis',621,20,771.9,M
'Microtus_fortis',622,20,771.9,M
'Microtus_fortis',666,19,771.9,M
'Microtus_fortis',710,20,771.9,M
'Microtus_fortis',712,4,771.9,M
'Microtus_fortis',755,1,771.9,M
'Microtus_fortis',758,4,771.9,M
'Microtus_fortis',759,3,771.9,M
'Microtus_gregalis',752,2,771.9,M
'Microtus_gregalis',794,4,771.9,M
'Microtus_gregalis',796,1,771.9,M
'Microtus_guentheri',656,2,771.9,M
'Microtus_irani',656,1,771.9,M
'Microtus_maximowiczii',759,2,771.9,M
'Microtus_maximowiczii',800,1,771.9,M
'Microtus_miurus',768,25,771.9,M
'Microtus_miurus',811,10,771.9,M
'Microtus_miurus',812,4,771.9,M
'Microtus_miurus',813,23,771.9,M
'Microtus_miurus',814,9,771.9,M
'Microtus_multiplex',743,1,771.9,M
'Microtus_ochrogaster',686,2,771.9,M
'Microtus_oeconomus',795,4,771.9,M
'Microtus_oeconomus',806,4,771.9,M
'Microtus_pennsylvanicus',687,1,771.9,M
'Microtus_richardsoni',682,2,771.9,M
'Microtus_richardsoni',727,27,771.9,M
'Microtus_richardsoni',728,12,771.9,M
'Microtus_richardsoni',729,9,771.9,M
'Microtus_subterraneus',700,3,771.9,M
'Microtus_subterraneus',701,4,771.9,M
'Microtus_subterraneus',702,3,771.9,M
'Microtus_subterraneus',742,3,771.9,M
'Microtus_subterraneus',743,13,771.9,M
'Microtus_subterraneus',744,7,771.9,M
'Microtus_subterraneus',745,2,771.9,M
'Microtus_subterraneus',790,2,771.9,M
'Mimon_crenulatum',417,1,771.9,M
'Miniopterus_australis',266,1,771.9,M
'Miniopterus_fraterculus',205,3,771.9,M
'Miniopterus_magnater',487,1,771.9,M
'Miniopterus_magnater',576,1,771.9,M
'Miniopterus_magnater',621,1,771.9,M
'Miniopterus_magnater',667,1,771.9,M
'Miniopterus_magnater',712,1,771.9,M
'Miniopterus_natalensis',204,6,771.9,M
'Miniopterus_natalensis',205,27,771.9,M
'Miniopterus_natalensis',206,6,771.9,M
'Miniopterus_natalensis',251,7,771.9,M
'Miniopterus_oceanensis',176,1,771.9,M
'Miniopterus_schreibersii',175,1,771.9,M
'Miniopterus_schreibersii',353,1,771.9,M
'Miniopterus_schreibersii',400,1,771.9,M
'Miniopterus_schreibersii',576,1,771.9,M
'Miniopterus_schreibersii',621,1,771.9,M
'Miniopterus_schreibersii',651,2,771.9,M
'Miniopterus_schreibersii',655,1,771.9,M
'Miniopterus_schreibersii',656,3,771.9,M
'Miniopterus_schreibersii',697,3,771.9,M
'Miniopterus_schreibersii',698,2,771.9,M
'Miniopterus_schreibersii',700,8,771.9,M
'Miniopterus_schreibersii',701,3,771.9,M
'Miniopterus_schreibersii',743,4,771.9,M
'Miniopterus_schreibersii',744,5,771.9,M
'Miniopterus_schreibersii',745,10,771.9,M
'Miniopterus_schreibersii',747,1,771.9,M
'Mirza_coquereli',297,5,771.9,M
'Mirza_coquereli',298,5,771.9,M
'Mogera_imaizumii',669,3,771.9,M
'Mogera_imaizumii',714,4,771.9,M
'Mogera_imaizumii',715,26,771.9,M
'Mogera_insularis',622,3,771.9,M
'Mogera_tokudae',714,1,771.9,M
'Mogera_wogura',668,11,771.9,M
'Mogera_wogura',669,8,771.9,M
'Mogera_wogura',712,3,771.9,M
'Mogera_wogura',713,1,771.9,M
'Mogera_wogura',714,2,771.9,M
'Molossus_molossus',554,1,771.9,M
'Monodelphis_adusta',373,6,771.9,M
'Monodelphis_adusta',417,2,771.9,M
'Monodelphis_americana',241,1,771.9,M
'Monodelphis_americana',287,6,771.9,M
'Monodelphis_brevicaudata',464,4,771.9,M
'Monodelphis_brevicaudata',465,4,771.9,M
'Monodelphis_dimidiata',194,2,771.9,M
'Monodelphis_dimidiata',195,1,771.9,M
'Monodelphis_dimidiata',240,2,771.9,M
'Monodelphis_domestica',240,1,771.9,M
'Monodelphis_domestica',284,6,771.9,M
'Monodelphis_domestica',285,1,771.9,M
'Monodelphis_emiliae',329,1,771.9,M
'Monodelphis_emiliae',373,3,771.9,M
'Monodelphis_emiliae',374,1,771.9,M
'Monodelphis_glirina',329,3,771.9,M
'Monodelphis_glirina',330,2,771.9,M
'Monodelphis_iheringi',287,1,771.9,M
'Monodelphis_kunsi',239,3,771.9,M
'Monodelphis_kunsi',240,1,771.9,M
'Monodelphis_kunsi',284,1,771.9,M
'Monodelphis_osgoodi',283,2,771.9,M
'Monodelphis_osgoodi',284,5,771.9,M
'Monodelphis_theresa',241,3,771.9,M
'Moschus_berezovskii',665,4,771.9,M
'Muntiacus_muntjak',575,2,771.9,M
'Murina_cyclotis',530,1,771.9,M
'Murina_cyclotis',575,1,771.9,M
'Murina_florium',400,1,771.9,M
'Murina_hilgendorfi',713,1,771.9,M
'Murina_leucogaster',665,1,771.9,M
'Murina_leucogaster',666,1,771.9,M
'Murina_puta',622,212,771.9,M
'Murina_rozendaali',487,1,771.9,M
'Murina_suilla',396,1,771.9,M
'Murina_tubinaris',530,1,771.9,M
'Mus_booduga',527,1,771.9,M
'Mus_booduga',618,1,771.9,M
'Mus_bufo',386,1,771.9,M
'Mus_callewaerti',387,2,771.9,M
'Mus_caroli',396,6,771.9,M
'Mus_caroli',529,1,771.9,M
'Mus_caroli',530,6,771.9,M
'Mus_caroli',574,2,771.9,M
'Mus_caroli',575,8,771.9,M
'Mus_caroli',576,2,771.9,M
'Mus_caroli',622,7,771.9,M
'Mus_caroli',623,6,771.9,M
'Mus_caroli',712,2,771.9,M
'Mus_cervicolor',530,3,771.9,M
'Mus_cookii',575,2,771.9,M
'Mus_crociduroides',440,1,771.9,M
'Mus_fragilicauda',575,2,771.9,M
'Mus_haussa',515,1,771.9,M
'Mus_haussa',517,2,771.9,M
'Mus_haussa',519,1,771.9,M
'Mus_haussa',562,1,771.9,M
'Mus_indutus',250,3,771.9,M
'Mus_indutus',295,5,771.9,M
'Mus_macedonicus',656,1,771.9,M
'Mus_mattheyi',515,1,771.9,M
'Mus_mattheyi',516,2,771.9,M
'Mus_mattheyi',517,2,771.9,M
'Mus_minutoides',204,3,771.9,M
'Mus_minutoides',205,3,771.9,M
'Mus_minutoides',250,1,771.9,M
'Mus_minutoides',251,4,771.9,M
'Mus_minutoides',295,7,771.9,M
'Mus_minutoides',296,1,771.9,M
'Mus_minutoides',339,1,771.9,M
'Mus_minutoides',432,1,771.9,M
'Mus_minutoides',471,43,771.9,M
'Mus_musculoides',516,2,771.9,M
'Mus_musculoides',519,1,771.9,M
'Mus_platythrix',527,1,771.9,M
'Mus_setulosus',471,14,771.9,M
'Mus_setulosus',475,2,771.9,M
'Mustela_erminea',179,5,771.9,M
'Mustela_erminea',696,3,771.9,M
'Mustela_erminea',714,2,771.9,M
'Mustela_erminea',715,1,771.9,M
'Mustela_erminea',734,7,771.9,M
'Mustela_erminea',741,17,771.9,M
'Mustela_erminea',742,17,771.9,M
'Mustela_erminea',743,12,771.9,M
'Mustela_erminea',744,6,771.9,M
'Mustela_erminea',746,1,771.9,M
'Mustela_erminea',753,1,771.9,M
'Mustela_erminea',760,1,771.9,M
'Mustela_erminea',786,47,771.9,M
'Mustela_erminea',787,27,771.9,M
'Mustela_erminea',788,6,771.9,M
'Mustela_erminea',789,2,771.9,M
'Mustela_erminea',790,8,771.9,M
'Mustela_erminea',792,4,771.9,M
'Mustela_erminea',793,1,771.9,M
'Mustela_erminea',797,3,771.9,M
'Mustela_erminea',798,2,771.9,M
'Mustela_erminea',834,3,771.9,M
'Mustela_erminea',835,5,771.9,M
'Mustela_erminea',836,2,771.9,M
'Mustela_erminea',846,1,771.9,M
'Mustela_eversmanii',756,1,771.9,M
'Mustela_felipei',417,1,771.9,M
'Mustela_itatsi',668,1,771.9,M
'Mustela_itatsi',715,1,771.9,M
'Mustela_itatsi',760,1,771.9,M
'Mustela_kathiah',575,1,771.9,M
'Mustela_kathiah',620,1,771.9,M
'Mustela_lutreola',797,1,771.9,M
'Mustela_nigripes',787,1,771.9,M
'Mustela_nivalis',622,1,771.9,M
'Mustela_nivalis',651,4,771.9,M
'Mustela_nivalis',655,1,771.9,M
'Mustela_nivalis',696,1,771.9,M
'Mustela_nivalis',697,4,771.9,M
'Mustela_nivalis',698,5,771.9,M
'Mustela_nivalis',699,7,771.9,M
'Mustela_nivalis',700,1,771.9,M
'Mustela_nivalis',713,2,771.9,M
'Mustela_nivalis',714,1,771.9,M
'Mustela_nivalis',715,1,771.9,M
'Mustela_nivalis',742,1,771.9,M
'Mustela_nivalis',743,10,771.9,M
'Mustela_nivalis',745,3,771.9,M
'Mustela_nivalis',760,2,771.9,M
'Mustela_nivalis',787,2,771.9,M
'Mustela_nivalis',788,4,771.9,M
'Mustela_nivalis',790,6,771.9,M
'Mustela_nivalis',791,1,771.9,M
'Mustela_nivalis',792,1,771.9,M
'Mustela_putorius',792,1,771.9,M
'Mustela_sibirica',622,1,771.9,M
'Mustela_sibirica',668,1,771.9,M
'Mustela_sibirica',669,2,771.9,M
'Mustela_sibirica',713,2,771.9,M
'Mustela_sibirica',714,1,771.9,M
'Mustela_strigidorsa',575,1,771.9,M
'Mus_terricolor',527,1,771.9,M
'Mus_terricolor',618,1,771.9,M
'Mydaus_javanensis',395,1,771.9,M
'Myodes_andersoni',714,3,771.9,M
'Myodes_glareolus',577,11,771.9,M
'Myodes_glareolus',637,3,771.9,M
