,ranges
Polypedates_zed,12704.19437
Potomotyphlus_kaupii,3882983.862
Poyntonia_paludicola,2589.46261
Poyntonophrynus_beiranus,178432.7977
Poyntonophrynus_damaranus,72961.99961
Poyntonophrynus_dombensis,286233.1634
Poyntonophrynus_fenoulheti,670931.9407
Poyntonophrynus_grandisonae,5202.197585
Poyntonophrynus_hoeschi,120435.9636
Poyntonophrynus_kavangensis,438880.2165
Poyntonophrynus_lughensis,932047.677
Poyntonophrynus_parkeri,209084.1367
Poyntonophrynus_vertebralis,254560.7983
Praslinia_cooperi,43.55504728
Pristimantis_acatallelus,12436.35776
Pristimantis_acerus,6.269031868
Pristimantis_achatinus,184759.001
Pristimantis_achuar,18560.12321
Pristimantis_actinolaimus,211.2330595
Pristimantis_actites,9.786037682
Pristimantis_acuminatus,647011.8837
Pristimantis_acutirostris,103.4673163
Pristimantis_adiastolus,1388.037954
Pristimantis_aemulatus,216.3867424
Pristimantis_affinis,663.8257516
Pristimantis_alalocophus,3254.354709
Pristimantis_albericoi,3.03840265
Pristimantis_albertus,983.6073049
Pristimantis_altae,6108.117534
Pristimantis_altamazonicus,1572458.475
Pristimantis_altamnis,6859.151138
Pristimantis_amydrotus,465.2642449
Pristimantis_anemerus,53.0012074
Pristimantis_angustilineatus,741.7285826
Pristimantis_aniptopalmatus,16.65683401
Pristimantis_anolirex,2599.921083
Pristimantis_anotis,74.83189155
Pristimantis_apiculatus,836.8318963
Pristimantis_appendiculatus,2708.701332
Pristimantis_aquilonaris,1343.381547
Pristimantis_ardalonychus,7721.006432
Pristimantis_atrabracus,166.7971453
Pristimantis_atratus,2818.300868
Pristimantis_aurantiguttatus,715.1956073
Pristimantis_aureolineatus,69979.16563
Pristimantis_aureoventris,1.403586046
Pristimantis_avicuporum,52.88436751
Pristimantis_avius,30.53695952
Pristimantis_bacchus,394.7457158
Pristimantis_baiotis,161.3166403
Pristimantis_balionotus,9.96931888
Pristimantis_bambu,4.053703837
Pristimantis_baryecuus,1168.928688
Pristimantis_batrachites,40.75806589
Pristimantis_bearsei,3311.613026
Pristimantis_bellator,1710.303045
Pristimantis_bellona,119.7712629
Pristimantis_bernali,225.5200191
Pristimantis_bicolor,6218.107874
Pristimantis_bicumulus,2455.698707
Pristimantis_bipunctatus,9.587626736
Pristimantis_boconoensis,20.44862401
Pristimantis_bogotensis,3943.341813
Pristimantis_boulengeri,31580.71046
Pristimantis_brevifrons,14657.84305
Pristimantis_briceni,752.5382981
Pristimantis_bromeliaceus,7810.302575
Pristimantis_buccinator,53577.69127
Pristimantis_buckleyi,21375.5784
Pristimantis_cabrerai,813.9174435
Pristimantis_cacao,307.6555488
Pristimantis_caeruleonotus,142.6091742
Pristimantis_cajamarcensis,3596.627828
Pristimantis_calcaratus,2603.647018
Pristimantis_calcarulatus,3424.775714
Pristimantis_caliginosus,123.0305182
Pristimantis_cantitans,2467.741316
Pristimantis_capitonis,1284.84752
Pristimantis_caprifer,31824.99708
Pristimantis_carlossanchezi,566.4388655
Pristimantis_carmelitae,79.61523068
Pristimantis_carranguerorum,833.9734557
Pristimantis_carvalhoi,1106817.533
Pristimantis_caryophyllaceus,51826.35748
Pristimantis_celator,3578.752943
Pristimantis_cerasinus,157729.7999
Pristimantis_ceuthospilus,1849.473652
Pristimantis_chalceus,75109.33922
Pristimantis_charlottevillensis,97.7711248
Pristimantis_chiastonotus,349173.3072
Pristimantis_chimu,88.1932932
Pristimantis_chloronotus,7932.726104
Pristimantis_chrysops,2444.376975
Pristimantis_citriogaster,988.7698468
Pristimantis_colodactylus,3457.45484
Pristimantis_colomai,201.0439898
Pristimantis_colonensis,800.6557786
Pristimantis_colostichos,369.9790518
Pristimantis_condor,3986.223531
Pristimantis_conspicillatus,701503.2379
Pristimantis_cordovae,263.9488411
Pristimantis_corniger,2110.489616
Pristimantis_coronatus,49.97923844
Pristimantis_corrugatus,4607.31829
Pristimantis_cosnipatae,853.0857927
Pristimantis_cremnobates,82.18838841
Pristimantis_crenunguis,4793.762803
Pristimantis_crepitans,4382.821673
Pristimantis_cristinae,175.255957
Pristimantis_croceoinguinis,285492.0656
Pristimantis_crucifer,4699.358467
Pristimantis_cruciocularis,454.6011911
Pristimantis_cruentus,74501.55721
Pristimantis_cryophilius,3509.174865
Pristimantis_cryptomelas,2215.265298
Pristimantis_cuentasi,265.8390439
Pristimantis_culatensis,2354.504835
Pristimantis_cuneirostris,45.55424691
Pristimantis_curtipes,17736.59825
Pristimantis_danae,47772.96906
Pristimantis_degener,131.5053378
Pristimantis_deinops,1659.923695
Pristimantis_delicatus,307.0012518
Pristimantis_delius,581.623701
Pristimantis_dendrobatoides,58.33362952
Pristimantis_devillei,284.8612299
Pristimantis_diadematus,445464.0804
Pristimantis_diaphonus,15.03972648
Pristimantis_diogenes,209.737869
Pristimantis_dissimulatus,103.0494992
Pristimantis_divnae,30.31637255
Pristimantis_dorsopictus,1640.791359
Pristimantis_douglasi,4552.944938
Pristimantis_duellmani,6194.705282
Pristimantis_duende,11.94501599
Pristimantis_dundeei,4825.404553
Pristimantis_elegans,13426.71025
Pristimantis_epacrus,77.74526264
Pristimantis_eremitus,1633.224655
Pristimantis_eriphus,2788.861469
Pristimantis_ernesti,6.545834669
Pristimantis_erythropleura,32401.78147
Pristimantis_esmeraldas,16.87173354
Pristimantis_eugeniae,399.3404131
Pristimantis_euphronides,89.69490133
Pristimantis_eurydactylus,314882.425
Pristimantis_exoristus,8449.394616
Pristimantis_factiosus,1509.348978
Pristimantis_fallax,2579.978546
Pristimantis_fasciatus,443.8348818
Pristimantis_fenestratus,3557857.79
Pristimantis_fetosus,263.606996
Pristimantis_flabellidiscus,401.9267712
Pristimantis_flavobracatus,311.9791328
Pristimantis_floridus,4120.353535
Pristimantis_frater,1615.939915
Pristimantis_gaigei,137146.095
Pristimantis_galdi,19079.44264
Pristimantis_ganonotus,56.0564696
Pristimantis_gentryi,17.68605533
Pristimantis_ginesi,749.9249741
Pristimantis_gladiator,206.6266332
Pristimantis_glandulosus,73.95189371
Pristimantis_gracilis,5218.503235
Pristimantis_grandiceps,582.1467861
Pristimantis_grandoculis,52.73979425
Pristimantis_gutturalis,228996.7316
Pristimantis_hamiotae,2.27882869
Pristimantis_hectus,524.8250008
Pristimantis_helvolus,857.4305695
Pristimantis_hernandezi,359.9794941
Pristimantis_huicundo,9.870345337
Pristimantis_hybotragus,3055.431306
Pristimantis_ignicolor,150.2620402
Pristimantis_illotus,2851.719722
Pristimantis_imitatrix,51723.7605
Pristimantis_incanus,838.8087169
Pristimantis_incertus,117.2262029
Pristimantis_incomptus,1383.146455
Pristimantis_infraguttatus,229.3624314
Pristimantis_inguinalis,143392.6081
Pristimantis_insignitus,917.36695
Pristimantis_inusitatus,9264.273835
Pristimantis_ixalus,23.67638738
Pristimantis_jabonensis,2.789951574
Pristimantis_jaimei,162.2580227
Pristimantis_jester,58.23136823
Pristimantis_johannesdei,1212.676645
Pristimantis_jorgevelosai,305.4632225
Pristimantis_juanchoi,2516.254432
Pristimantis_jubatus,159.7621047
Pristimantis_karcharias,19.69959639
Pristimantis_kareliae,395.4986121
Pristimantis_katoptroides,31.03015745
Pristimantis_kelephas,145.7995022
Pristimantis_kichwarum,27852.4376
Pristimantis_labiosus,25847.20229
Pristimantis_lacrimosus,390662.3573
Pristimantis_lancinii,440.2713944
Pristimantis_lanthanites,601827.5899
Pristimantis_lasalleorum,70.68346095
Pristimantis_lassoalcalai,46.16526086
Pristimantis_laticlavius,2473.506403
Pristimantis_latidiscus,89344.6533
Pristimantis_lemur,1792.15162
Pristimantis_lentiginosus,475.1020767
Pristimantis_leoni,7115.435028
Pristimantis_leptolophus,1328.834273
Pristimantis_leucopus,920.1737641
Pristimantis_librarius,144.1693204
Pristimantis_lichenoides,62.743932
Pristimantis_lindae,131.6647898
Pristimantis_lirellus,1036.683382
Pristimantis_lividus,1.830777544
Pristimantis_llojsintuta,9874.455507
Pristimantis_loustes,141.4201874
Pristimantis_lucasi,10.06047414
Pristimantis_luscombei,2209.331711
Pristimantis_luteolateralis,197.0584323
Pristimantis_lutitus,566.4388655
Pristimantis_lymani,50403.10515
Pristimantis_lynchi,140.1408304
Pristimantis_lythrodes,6137.266542
Pristimantis_maculosus,276.3839929
Pristimantis_malkini,820549.2718
Pristimantis_marahuaka,9.90584608
Pristimantis_marmoratus,889572.8041
Pristimantis_mars,91.30152579
Pristimantis_martiae,1224110.886
Pristimantis_medemi,2944.859741
Pristimantis_megalops,3210.654934
Pristimantis_melanogaster,2954.243976
Pristimantis_melanoproctus,2127.804722
Pristimantis_memorans,50.95059132
Pristimantis_mendax,131151.7852
Pristimantis_meridionalis,102.0696479
Pristimantis_merostictus,505.0737321
Pristimantis_metabates,108.108405
Pristimantis_minutulus,887.242652
Pristimantis_miyatai,4449.793267
Pristimantis_mnionaetes,90.08584218
Pristimantis_modipeplus,440.0469168
Pristimantis_molybrignus,2728.268698
Pristimantis_mondolfii,1734.432996
Pristimantis_moro,979.6977416
Pristimantis_muricatus,7812.181976
Pristimantis_muscosus,1733.990116
Pristimantis_museosus,3360.996335
Pristimantis_myersi,1408.15278
Pristimantis_myops,1911.651124
Pristimantis_nephophilus,6262.516228
Pristimantis_nervicus,3743.320711
Pristimantis_nicefori,2531.930317
Pristimantis_nigrogriseus,9603.167152
Pristimantis_nyctophylax,1163.608509
Pristimantis_obmutescens,1351.230919
Pristimantis_ocellatus,3788.947658
Pristimantis_ockendeni,849083.1211
Pristimantis_ocreatus,26.59907722
Pristimantis_olivaceus,9832.01275
Pristimantis_orcesi,1375.468028
Pristimantis_orcus,182600.6185
Pristimantis_orestes,1785.065462
Pristimantis_ornatissimus,6444.020589
Pristimantis_ornatus,675.9995588
Pristimantis_orpacobates,4148.26638
Pristimantis_orphnolaimus,17548.12328
Pristimantis_ortizi,19.5498227
Pristimantis_padrecarlosi,4381.198196
Pristimantis_paisa,6967.465011
Pristimantis_palmeri,4275.880785
Pristimantis_paramerus,74.24581925
Pristimantis_pardalinus,9.669858586
Pristimantis_pardalis,5997.079551
Pristimantis_parectatus,1177.967094
Pristimantis_parvillus,28828.97718
Pristimantis_pastazensis,9.52867355
Pristimantis_pataikos,13910.26564
Pristimantis_paulodutrai,48706.30095
Pristimantis_paululus,51666.82005
Pristimantis_pecki,1093.043112
Pristimantis_pedimontanus,3862.100022
Pristimantis_penelopus,6271.239188
Pristimantis_peraticus,1071.401976
Pristimantis_percnopterus,20409.03239
Pristimantis_percultus,15.62471594
Pristimantis_permixtus,9414.35597
Pristimantis_peruvianus,1285750.494
Pristimantis_petersorum,7725.126319
Pristimantis_petrobardus,109.2920024
Pristimantis_phalaroinguinis,463.3019039
Pristimantis_phalarus,94.73463463
Pristimantis_philipi,30.00126424
Pristimantis_phoxocephalus,9304.133983
Pristimantis_phragmipleuron,158.8234271
Pristimantis_piceus,21010.54886
Pristimantis_pinguis,685.3536694
Pristimantis_pirrensis,9.747230047
Pristimantis_platychilus,5155.642414
Pristimantis_platydactylus,98141.50944
Pristimantis_pleurostriatus,381.6628353
Pristimantis_polemistes,9.570073789
Pristimantis_polychrus,1744.406244
Pristimantis_prolatus,2743.482311
Pristimantis_prolixodiscus,22335.0041
Pristimantis_proserpens,1061.793684
Pristimantis_pruinatus,290.6934502
Pristimantis_pseudoacuminatus,39290.61109
Pristimantis_pteridophilus,1192.310205
Pristimantis_ptochus,298.223305
Pristimantis_pugnax,4797.934824
Pristimantis_pulvinatus,221447.2072
Pristimantis_pycnodermis,1440.292941
Pristimantis_pyrrhomerus,2695.653998
Pristimantis_quantus,82.64200659
Pristimantis_quaquaversus,90197.69341
Pristimantis_quinquagesimus,5533.788691
Pristimantis_racemus,5862.438772
Pristimantis_ramagii,152697.1044
Pristimantis_reclusas,265.8390439
Pristimantis_renjiforum,471.846544
Pristimantis_repens,134.6768561
Pristimantis_restrepoi,2046.992039
Pristimantis_reticulatus,323.8672452
Pristimantis_rhabdocnemus,76.36502574
Pristimantis_rhabdolaemus,104438.153
Pristimantis_rhigophilus,214.8025986
Pristimantis_rhodoplichus,1128.864937
Pristimantis_rhodostichus,4391.179602
Pristimantis_ridens,239190.5211
Pristimantis_rivasi,3.582743536
Pristimantis_riveroi,312.0401978
Pristimantis_riveti,6788.980333
Pristimantis_rosadoi,9238.222448
Pristimantis_roseus,18463.94651
Pristimantis_rozei,405.0176827
Pristimantis_rubicundus,1495.863472
Pristimantis_ruedai,2610.710653
Pristimantis_rufioculis,3369.381626
Pristimantis_ruidus,7.230098358
Pristimantis_ruthveni,204.0689266
Pristimantis_salaputium,27.95944612
Pristimantis_saltissimus,267.8405174
Pristimantis_samaipatae,11716.08153
Pristimantis_sanctaemartae,4236.256173
Pristimantis_sanguineus,3856.80015
Pristimantis_satagius,84.92302745
Pristimantis_savagei,2484.567468
Pristimantis_schultei,5645.608646
Pristimantis_scitulus,31.7564168
Pristimantis_scoloblepharus,814.3801213
Pristimantis_scolodiscus,1640.026733
Pristimantis_scopaeus,159.6909808
Pristimantis_seorsus,221.6767606
Pristimantis_serendipitus,4175.277689
Pristimantis_shrevei,112.9474008
Pristimantis_signifer,84.7502578
Pristimantis_silverstonei,1074.025073
Pristimantis_simonbolivari,18.26647713
Pristimantis_simonsii,77.76548772
Pristimantis_simoteriscus,149.4754705
Pristimantis_simoterus,759.7472424
Pristimantis_siopelus,609.0914445
Pristimantis_skydmainos,206486.2379
Pristimantis_sobetes,158.5157788
Pristimantis_spectabilis,2.226882614
Pristimantis_spilogaster,24.56349437
Pristimantis_spinosus,596.8321895
Pristimantis_stenodiscus,32.45551723
Pristimantis_sternothylax,17.78149213
Pristimantis_stictoboubonus,275.0204616
Pristimantis_stictogaster,9.522253494
Pristimantis_subsigillatus,55784.33654
Pristimantis_suetus,609.3184112
Pristimantis_sulculus,457.4101145
Pristimantis_supernatis,8245.098472
Pristimantis_surdus,1203.603518
Pristimantis_susaguae,3183.535084
Pristimantis_taciturnus,220.6382599
Pristimantis_taeniatus,101221.3083
Pristimantis_tamsitti,7298.109254
Pristimantis_tantanti,478.0400068
Pristimantis_tanyrhynchus,419.2760952
Pristimantis_tayrona,4812.478127
Pristimantis_telefericus,19.18867665
Pristimantis_tenebrionis,1816.648082
Pristimantis_terraebolivaris,4809.518489
Pristimantis_thectopternus,10995.48336
Pristimantis_thyellus,672.132785
Pristimantis_thymalopsoides,3.189044234
Pristimantis_thymelensis,2950.161107
Pristimantis_toftae,209202.43
Pristimantis_torrenticola,3.678089649
Pristimantis_trachyblepharis,4839.646173
Pristimantis_tribulosus,3.678089649
Pristimantis_truebae,1294.306766
Pristimantis_tubernasus,6036.103895
Pristimantis_turik,30.4382024
Pristimantis_turpinorum,11.38302554
Pristimantis_turumiquirensis,998.7934787
Pristimantis_uisae,100.2942039
Pristimantis_unistrigatus,14742.40854
Pristimantis_uranobates,7193.462417
Pristimantis_urichi,3327.894712
Pristimantis_vanadise,1046.626573
Pristimantis_variabilis,741567.9893
Pristimantis_veletis,211.8743963
Pristimantis_ventriguttatus,1.940665786
Pristimantis_ventrimarmoratus,448028.7187
Pristimantis_verecundus,3026.498751
Pristimantis_versicolor,1291.016057
Pristimantis_vertebralis,4383.210666
Pristimantis_vicarius,6458.227421
Pristimantis_vidua,165.321241
Pristimantis_viejas,7673.31393
Pristimantis_vilarsi,2965598.258
Pristimantis_vilcabambae,419.0970493
Pristimantis_vinhai,51746.04435
Pristimantis_viridicans,446.362565
Pristimantis_viridis,858.0090179
Pristimantis_w-nigrum,187814.3004
Pristimantis_wagteri,436.9980897
Pristimantis_walkeri,43265.7581
Pristimantis_waoranii,131.5108682
Pristimantis_wiensi,16.2432688
Pristimantis_xeniolum,97.86909406
Pristimantis_xestus,12.70402636
Pristimantis_xylochobates,140.7620274
Pristimantis_yaviensis,315.3139213
Pristimantis_yukpa,889.0762216
Pristimantis_yustizi,6901.831667
Pristimantis_zeuctotylus,732290.796
Pristimantis_zimmermanae,39885.10646
Pristimantis_zoilae,316.0656221
Pristimantis_zophus,638.5774688
Pristimantis_aaptus,68963.85039
Probreviceps_durirostris,467.316941
Probreviceps_loveridgei,2121.851414
Probreviceps_macrodactylus,864.4504302
Probreviceps_rhodesianus,1323.67733
Probreviceps_rungwensis,1156.940462
Probreviceps_uluguruensis,443.6750342
Proceratophrys_appendiculata,101032.4809
Proceratophrys_avelinoi,241790.1337
Proceratophrys_bigibbosa,30208.37316
Proceratophrys_boiei,643812.9905
Proceratophrys_brauni,10048.86416
Proceratophrys_concavitympanum,332.7007943
Proceratophrys_cristiceps,611975.6665
Proceratophrys_cururu,1279.460505
Proceratophrys_fryi,68612.7843
Proceratophrys_goyana,41620.24993
Proceratophrys_laticeps,76717.16387
Proceratophrys_melanopogon,15675.16732
Proceratophrys_moehringi,5598.961848
Proceratophrys_moratoi,110.6394085
Proceratophrys_palustris,909.8848186
Proceratophrys_paviotii,3.294418038
Proceratophrys_phyllostoma,123.9089479
Proceratophrys_schirchi,113384.5535
Proceratophrys_subguttata,17641.40236
Proceratophrys_vielliardi,21781.38481
Prostherapis_dunni,306.4882026
Proteus_anguinus,35448.9945
Protohynobius_puxiongensis,25.22652303
Pseudacris_brachyphona,285439.0754
Pseudacris_brimleyi,135119.2118
Pseudacris_cadaverina,63749.6669
Pseudacris_clarkii,541651.6971
Pseudacris_crucifer,4302827.017
Pseudacris_feriarum,759360.1302
Pseudacris_fouquettei,604882.3311
Pseudacris_kalmi,34398.72383
Pseudacris_maculata,5606988.158
Pseudacris_nigrita,384794.0218
Pseudacris_ocularis,341589.8594
Pseudacris_ornata,347128.2463
Pseudacris_regilla,1537180.472
Pseudacris_streckeri,549820.5451
Pseudacris_triseriata,409566.2217
Pseudhymenochirus_merlini,72910.68516
Pseudis_bolbodactyla,942961.0302
Pseudis_boliviana,1153143.811
Pseudis_caraya,1252342.548
Pseudis_cardosoi,15979.71703
Pseudis_fusca,86880.49993
Pseudis_laevis,85613.05888
Pseudis_limellum,812218.0257
Pseudis_minuta,484854.4186
Pseudis_paradoxa,7744880.227
Pseudis_platensis,536518.8513
Pseudis_tocantins,159133.1613
Pseudobranchus_axanthus,99563.56945
Pseudobranchus_striatus,102696.887
Pseudobufo_subasper,103605.2234
Pseudocallulops_eurydactylus,1706.638494
Pseudocallulops_pullifer,9.242269709
Pseudoeurycea_ahuitzotl,48.25069013
Pseudoeurycea_altamontana,474.8774648
Pseudoeurycea_amuzga,28.5190766
Pseudoeurycea_anitae,24.75367398
Pseudoeurycea_aquatica,122.219556
Pseudoeurycea_aurantia,33.72968713
Pseudoeurycea_bellii,174867.3804
Pseudoeurycea_boneti,4095.901438
Pseudoeurycea_brunnata,146.721996
Pseudoeurycea_cephalica,16507.202
Pseudoeurycea_cochranae,1653.666372
Pseudoeurycea_conanti,46.89131617
Pseudoeurycea_exspectata,40.7164034
Pseudoeurycea_firscheini,148.3032764
Pseudoeurycea_gadovii,1043.680355
Pseudoeurycea_galeanae,398.5807606
Pseudoeurycea_gigantea,4566.252295
Pseudoeurycea_goebeli,609.1498834
Pseudoeurycea_juarezi,136.2576832
Pseudoeurycea_leprosa,11993.47473
Pseudoeurycea_lineola,504.4356532
Pseudoeurycea_longicauda,283.2970743
Pseudoeurycea_lynchi,134.7877306
Pseudoeurycea_maxima,220.3044444
Pseudoeurycea_melanomolga,38.92349524
Pseudoeurycea_mixcoatl,181.8157447
Pseudoeurycea_mixteca,96.70295961
Pseudoeurycea_mystax,12.65729917
Pseudoeurycea_naucampatepetl,59.00629025
Pseudoeurycea_nigra,6.553241957
Pseudoeurycea_nigromaculata,76.42088492
Pseudoeurycea_obesa,9.409912665
Pseudoeurycea_orchileucos,92.50360711
Pseudoeurycea_orchimelas,1254.776928
Pseudoeurycea_papenfussi,517.6776411
Pseudoeurycea_parva,12.81741619
Pseudoeurycea_praecellens,22.9150107
Pseudoeurycea_quetzalanensis,53.62512994
Pseudoeurycea_rex,2512.613527
Pseudoeurycea_robertsi,15.01921608
Pseudoeurycea_ruficauda,4.109876689
Pseudoeurycea_saltator,5.897493617
Pseudoeurycea_scandens,1014.240479
Pseudoeurycea_smithi,241.7556522
Pseudoeurycea_tenchalli,90.55346732
Pseudoeurycea_teotepec,97.68499188
Pseudoeurycea_tlahcuiloh,45.84796343
Pseudoeurycea_tlilicxitl,1582.810233
Pseudoeurycea_unguidentis,41.45963159
Pseudoeurycea_werleri,186.1298965
Pseudohynobius_flavomaculatus,50582.84725
Pseudohynobius_kuankuoshuiensis,7.760876848
Pseudohynobius_puxiongensis,25.22652303
Pseudohynobius_shuichengensis,1625.718698
Pseudopaludicola_boliviana,4069405.835
Pseudopaludicola_canga,8509.617295
Pseudopaludicola_ceratophryes,464571.3945
Pseudopaludicola_falcipes,1643197.258
Pseudopaludicola_llanera,417163.1397
Pseudopaludicola_mineira,1552.293194
Pseudopaludicola_mirandae,468.6911283
Pseudopaludicola_mystacalis,2616604.546
Pseudopaludicola_pusilla,82093.51852
Pseudopaludicola_riopiedadensis,122.5089708
Pseudopaludicola_saltica,956960.8663
Pseudopaludicola_ternetzi,339946.4598
Pseudophilautus_abundus,402.4268013
Pseudophilautus_adspersus,22.54833674
Pseudophilautus_alto,117.0834992
Pseudophilautus_amboli,90.07665825
Pseudophilautus_asankai,103.0884607
Pseudophilautus_auratus,121.068349
Pseudophilautus_caeruleus,31.63664538
Pseudophilautus_cavirostris,197.2146268
Pseudophilautus_cuspis,130.2825056
Pseudophilautus_decoris,23.12255883
Pseudophilautus_dimbullae,13.7931251
Pseudophilautus_eximius,13.7931251
Pseudophilautus_femoralis,53.55048749
Pseudophilautus_fergusonianus,113.1418348
Pseudophilautus_folicola,21.62030715
Pseudophilautus_frankenbergi,10.81971254
Pseudophilautus_fulvus,236.6191619
Pseudophilautus_hallidayi,8.384698156
Pseudophilautus_halyi,5.300164129
Pseudophilautus_hoffmanni,54.23350591
Pseudophilautus_hoipolloi,501.9152877
Pseudophilautus_kani,978.413325
Pseudophilautus_limbus,8.120498199
Pseudophilautus_lunatus,24.90277277
Pseudophilautus_macropus,12.96408486
Pseudophilautus_maia,12.71529214
Pseudophilautus_microtympanum,144.0594137
Pseudophilautus_mittermeieri,14.66770244
Pseudophilautus_mooreorum,99.66844742
Pseudophilautus_nemus,8.120498199
Pseudophilautus_ocularis,60.45317535
Pseudophilautus_papillosus,2.059834339
Pseudophilautus_pleurotaenia,12.17092487
Pseudophilautus_poppiae,11.9820665
Pseudophilautus_popularis,3743.307079
Pseudophilautus_procax,7.580706552
Pseudophilautus_regius,4133.408555
Pseudophilautus_reticulatus,96.11798447
Pseudophilautus_rus,33.13883428
Pseudophilautus_sarasinorum,229.2772128
Pseudophilautus_schmarda,654.7129618
Pseudophilautus_semiruber,4.087593549
Pseudophilautus_silus,66.22953186
Pseudophilautus_silvaticus,106.2685912
Pseudophilautus_simba,2.366827108
Pseudophilautus_singu,4.442107936
Pseudophilautus_sordidus,6404.689598
Pseudophilautus_steineri,5.162030415
Pseudophilautus_stellatus,48.03852188
Pseudophilautus_stictomerus,230.0394386
Pseudophilautus_stuarti,5.162033053
Pseudophilautus_tanu,2.221673016
Pseudophilautus_wynaadensis,1010.559013
Pseudophilautus_zimmeri,5.518384581
Pseudophilautus_zorro,19.8824126
Pseudophryne_australis,17474.19639
Pseudophryne_bibronii,668148.877
Pseudophryne_coriacea,57558.84664
Pseudophryne_corroboree,1079.455855
Pseudophryne_covacevichae,377.5673973
Pseudophryne_dendyi,66434.0153
Pseudophryne_douglasi,76233.76518
Pseudophryne_guentheri,241241.6903
Pseudophryne_major,126567.2832
Pseudophryne_occidentalis,632885.7626
Pseudophryne_pengilleyi,1109.638847
Pseudophryne_raveni,71125.51285
Pseudophryne_semimarmorata,108738.0015
Pseudorana_sangzhiensis,8344.669505
Pseudorana_weiningensis,41667.02056
Pseudotriton_montanus,758985.5891
Pseudotriton_ruber,1068841.179
Psychrophrynella_adenopleura,1064.286429
Psychrophrynella_ankohuma,27.82897915
Psychrophrynella_bagrecitoi,679.7422386
Psychrophrynella_boettgeri,132.5515161
Psychrophrynella_chacaltaya,82.85380931
Psychrophrynella_condoriri,11.65667392
Psychrophrynella_guillei,12.41910463
Psychrophrynella_harveyi,12.30191303
Psychrophrynella_iani,11.87826622
Psychrophrynella_iatamasi,36.71692786
Psychrophrynella_illampu,52.85994812
Psychrophrynella_illimani,7.626171504
Psychrophrynella_kallawaya,12.39579182
Psychrophrynella_katantika,805.9113421
Psychrophrynella_kempffi,1874.143683
Psychrophrynella_pinguis,117.1509888
Psychrophrynella_quimsacruzis,1237.826935
Psychrophrynella_saltator,12.17906312
Psychrophrynella_usurpator,2493.9671
Psychrophrynella_wettsteini,64.0030027
Pterorana_khare,6650.062375
Ptychadena_aequiplicata,1232518.367
Ptychadena_anchietae,6632225.505
Ptychadena_ansorgii,1540316.32
Ptychadena_arnei,206233.0222
Ptychadena_bibroni,3611728.255
Ptychadena_broadleyi,609.3759974
Ptychadena_bunoderma,678372.5146
Ptychadena_christyi,40266.60415
Ptychadena_chrysogaster,12346.37759
Ptychadena_cooperi,19341.64781
Ptychadena_erlangeri,9567.31569
Ptychadena_filwoha,133.4078235
Ptychadena_gansi,73822.54429
Ptychadena_grandisonae,1420907.33
Ptychadena_guibei,1859980.319
Ptychadena_harenna,135.5992802
Ptychadena_ingeri,6546.951195
Ptychadena_keilingi,220934.1532
Ptychadena_longirostris,442515.7968
Ptychadena_mahnerti,30662.63696
Ptychadena_mapacha,2587.899427
Ptychadena_mascareniensis,8765568.387
Ptychadena_mossambica,2865059.696
Ptychadena_nana,18.54689059
Ptychadena_neumanni,212375.5717
Ptychadena_newtoni,856.8078249
Ptychadena_obscura,399097.169
Ptychadena_oxyrhynchus,8160886.06
Ptychadena_perplicata,674210.5086
Ptychadena_perreti,1255303.834
Ptychadena_porosissima,2959490.258
Ptychadena_pujoli,21460.83635
Ptychadena_pumilio,4805500.348
Ptychadena_retropunctata,297.9757733
Ptychadena_schillukorum,5068749.623
Ptychadena_stenocephala,108273.2455
Ptychadena_straeleni,477871.055
Ptychadena_submascareniensis,386.5926047
Ptychadena_subpunctata,1572767.237
Ptychadena_superciliaris,297626.5963
Ptychadena_taenioscelis,3975471.55
Ptychadena_tellinii,2476861.573
Ptychadena_tournieri,486944.4393
Ptychadena_trinodis,3145424.791
Ptychadena_upembae,1222395.531
Ptychadena_uzungwensis,2145570.708
Ptychadena_wadei,191.6456275
Ptychohyla_acrochorda,1213.690578
Ptychohyla_dendrophasma,44.33662235
Ptychohyla_erythromma,2285.939834
Ptychohyla_euthysanota,8572.129713
Ptychohyla_hypomykter,20701.05616
Ptychohyla_legleri,805.7018678
Ptychohyla_leonhardschultzei,1123.880035
Ptychohyla_macrotympanum,52.08088403
Ptychohyla_panchoi,219.0381385
Ptychohyla_salvadorensis,3681.960845
Ptychohyla_sanctaecrucis,73.84380047
Ptychohyla_spinipollex,469.8928522
Ptychohyla_zophodes,3866.758333
Pyxicephalus_adspersus,3658402.394
Pyxicephalus_edulis,2945294.596
Pyxicephalus_obbianus,101218.5158
Quasipaa_boulengeri,991567.8494
Quasipaa_delacouri,6761.254287
Quasipaa_exilispinosa,94850.02729
Quasipaa_fasciculispina,12767.48483
Quasipaa_jiulongensis,39307.38567
Quasipaa_robertingeri,1332.287803
Quasipaa_shini,145081.7069
Quasipaa_spinosa,1154950.702
Quasipaa_verrucospinosa,56292.33872
Quasipaa_yei,4.077130727
Ramanella_anamalaiensis,641.7818172
Ramanella_minor,11.8689438
Ramanella_montana,35587.9768
Ramanella_mormorata,405.717567
Ramanella_nagaoi,6.084251622
Ramanella_obscura,155.0014776
Ramanella_palmata,495.3693717
Ramanella_triangularis,6274.949479
Ramanella_variegata,1059280.87
