,ranges
Marmosa_constantiae,1046316.537
Marmosa_demerarae,7823777.513
Marmosa_lepida,4165984.632
Marmosa_mexicana,927655.5232
Marmosa_murina,6449547.745
Marmosa_paraguayanus,963159.9977
Marmosa_phaea,27306.22835
Marmosa_quichua,27169.85532
Marmosa_regina,1341275.876
Marmosa_robinsoni,588228.8798
Marmosa_rubra,456159.9113
Marmosa_tyleriana,10253.69372
Marmosa_xerophila,20307.46407
Marmosops_bishopi,1425654.941
Marmosops_cracens,115.0321245
Marmosops_creightoni,1616.01461
Marmosops_fuscatus,79684.4713
Marmosops_handleyi,68.38775402
Marmosops_impavidus,654717.4914
Marmosops_incanus,605281.86
Marmosops_invictus,20699.18645
Marmosops_juninensis,7309.286459
Marmosops_neblina,875359.4143
Marmosops_noctivagus,2086958.604
Marmosops_ocellatus,189473.8263
Marmosops_parvidens,1104336.232
Marmosops_paulensis,74859.12193
Marmosops_pinheiroi,586527.1302
Marmota_baibacina,607066.8687
Marmota_bobak,790445.104
Marmota_broweri,218581.5312
Marmota_caligata,2536697.837
Marmota_camtschatica,1023445.058
Marmota_caudata,541538.4777
Marmota_flaviventris,1717933.805
Marmota_himalayana,2387888.888
Marmota_marmota,186614.5423
Marmota_menzbieri,2790.400485
Marmota_monax,7610787.05
Marmota_olympus,5368.562762
Marmota_sibirica,1534521.209
Marmota_vancouverensis,6744.443182
Martes_americana,7637536.589
Martes_flavigula,6584648.509
Martes_foina,12397934.08
Martes_gwatkinsii,30611.95886
Martes_martes,9114799.811
Martes_melampus,265082.0966
Martes_pennanti,3485318.941
Martes_zibellina,6751534.199
Massoutiera_mzabi,652446.0369
Mastacomys_fuscus,65308.34239
Mastomys_awashensis,14782.24253
Mastomys_coucha,1271254.038
Mastomys_erythroleucus,7097705.602
Mastomys_huberti,578064.3785
Mastomys_kollmannspergeri,1592388.955
Mastomys_natalensis,16655251.57
Mastomys_pernanus,188704.7111
Mastomys_shortridgei,96020.03898
Maxomys_alticola,3957.805662
Maxomys_baeodon,77501.27121
Maxomys_bartelsii,7430.616452
Maxomys_dollmani,736.9584984
Maxomys_hellwaldii,144666.7645
Maxomys_hylomyoides,282.5957712
Maxomys_inas,12645.857
Maxomys_inflatus,77602.79959
Maxomys_moi,38181.70962
Maxomys_musschenbroekii,169337.7527
Maxomys_ochraceiventer,250328.7115
Maxomys_pagensis,6004.260677
Maxomys_panglima,13144.02767
Maxomys_rajah,1317194.52
Maxomys_surifer,2819659.556
Maxomys_wattsi,782.2242622
Maxomys_whiteheadi,1321685.969
Mazama_americana,10957692.65
Mazama_bororo,113658.1537
Mazama_bricenii,31704.10835
Mazama_chunyi,153624.1006
Mazama_gouazoubira,5747010.732
Mazama_nana,117800.7699
Mazama_nemorivaga,7647420.217
Mazama_pandora,146875.117
Mazama_rufina,53576.6822
Mazama_temama,854556.5352
Megadendromus_nikolausi,6974.984406
Megaderma_lyra,6041335.759
Megaderma_spasma,4058729.661
Megadontomys_cryophilus,1540.699937
Megadontomys_nelsoni,4981.205401
Megadontomys_thomasi,271.8930342
Megaerops_ecaudatus,1274128.923
Megaerops_kusnotoi,14103.94338
Megaerops_niphanae,1321396.919
Megaerops_wetmorei,165912.4156
Megaloglossus_woermanni,3430047.296
Megasorex_gigas,150200.1461
Melanomys_caliginosus,748145.2294
Melanomys_robustulus,22782.36074
Melanomys_zunigae,228.8526948
Melasmothrix_naso,11404.95133
Meles_anakuma,283546.7052
Meles_leucurus,16737071.35
Meles_meles,9763858.967
Mellivora_capensis,28885833.72
Melogale_everetti,19.93579966
Melogale_moschata,2929076.017
Melogale_orientalis,35647.80296
Melogale_personata,1952860.641
Melomys_aerosus,1314.217535
Melomys_arcium,294.5343746
Melomys_bannisteri,566.7682445
Melomys_bougainville,12383.77555
Melomys_burtoni,491929.4442
Melomys_capensis,31364.08695
Melomys_caurinus,929.1571724
Melomys_cervinipes,217455.4507
Melomys_cooperae,3225.148169
Melomys_dollmani,47118.16242
Melomys_fraterculus,129.9892602
Melomys_frigicola,2691.309468
Melomys_fulgens,89.98977952
Melomys_howi,349.1825136
Melomys_leucogaster,243985.5548
Melomys_lutillus,340703.7823
Melomys_matambuai,1830.079973
Melomys_obiensis,2708.401262
Melomys_paveli,227.9569931
Melomys_rubicola,0.00018616
Melomys_rufescens,769118.5627
Melomys_talaudium,929.1571724
Melonycteris_fardoulisi,16829.59993
Melonycteris_melanops,45239.90937
Melonycteris_woodfordi,16782.91965
Melursus_ursinus,2780206.537
Menetes_berdmorei,1232091.245
Mephitis_macroura,1783424.307
Mephitis_mephitis,12271140.38
Meriones_arimalius,257036.8207
Meriones_chengi,42760.04968
Meriones_crassus,6821089.262
Meriones_dahli,850.9816553
Meriones_grandis,710923.2334
Meriones_hurrianae,480959.3063
Meriones_libycus,7829423.139
Meriones_meridianus,6164134.804
Meriones_persicus,2222553.608
Meriones_rex,205651.2673
Meriones_sacramenti,8215.763412
Meriones_shawi,622311.6688
Meriones_tamariscinus,2568244.178
Meriones_tristrami,901667.9578
Meriones_unguiculatus,3276992.267
Meriones_vinogradovi,303884.1871
Meriones_zarudnyi,105743.6001
Mesechinus_dauuricus,5026731.436
Mesechinus_hughi,243026.9147
Mesembriomys_gouldii,237126.1297
Mesembriomys_macrurus,34736.37049
Mesocapromys_angelcabrerai,48.99815194
Mesocapromys_auritus,83.01232867
Mesocapromys_nanus,3843.875986
Mesocapromys_sanfelipensis,9.012411684
Mesocricetus_auratus,4704.444627
Mesocricetus_brandti,732887.1376
Mesocricetus_newtoni,38265.08477
Mesocricetus_raddei,141369.5031
Mesomys_hispidus,4948316.204
Mesomys_leniceps,801.266195
Mesomys_occultus,53277.03629
Mesomys_stimulax,437337.9204
Mesophylla_macconnelli,8815935.287
Metachirus_nudicaudatus,10339690.48
Mico_acariensis,22441.82647
Mico_argentatus,137205.7574
Mico_chrysoleucus,36452.82362
Mico_emiliae,151986.4793
Mico_humeralifer,63580.3298
Mico_intermedius,62623.93833
Mico_leucippe,14838.73248
Mico_marcai,7000.821103
Mico_mauesi,29585.66588
Mico_melanurus,850114.7257
Mico_nigriceps,31646.69337
Mico_rondoni,70575.42866
Mico_saterei,19280.58094
Microakodontomys_transitorius,1750.127161
Microcavia_australis,1516544.817
Microcavia_niata,202933.5926
Microcavia_shiptoni,20783.33963
Microcebus_arnholdi,150.6993926
Microcebus_berthae,546.4426408
Microcebus_bongolavensis,788.8932225
Microcebus_danfossi,1609.313021
Microcebus_gerpi,20.68365997
Microcebus_griseorufus,35957.10117
Microcebus_jollyae,156.831142
Microcebus_lehilahytsara,2972.472587
Microcebus_macarthurii,671.5930128
Microcebus_mamiratra,59.21139254
Microcebus_margotmarshae,903.1139
Microcebus_marohita,28.4164816
Microcebus_mittermeieri,308.0726335
Microcebus_murinus,90416.40768
Microcebus_myoxinus,31213.7952
Microcebus_ravelobensis,3339.874038
Microcebus_rufus,2607.396838
Microcebus_sambiranensis,691.1595
Microcebus_simmonsi,737.664703
Microcebus_tavaratra,4133.911776
Microdillus_peeli,21628.28391
Microdipodops_megacephalus,226038.5605
Microdipodops_pallidus,31229.72041
Microgale_brevicaudata,149799.1975
Microgale_cowani,93168.29125
Microgale_dobsoni,148416.6588
Microgale_drouhardi,103804.6677
Microgale_dryas,9464.562746
Microgale_fotsifotsy,111832.3019
Microgale_gracilis,77820.91524
Microgale_grandidieri,47485.38777
Microgale_gymnorhyncha,77218.06198
Microgale_jenkinsae,1383.997749
Microgale_jobihely,688.0230594
Microgale_longicaudata,1048.631904
Microgale_majori,107472.6972
Microgale_monticola,759.5545517
Microgale_nasoloi,1193.552166
Microgale_parvula,92420.00392
Microgale_principula,89088.07299
Microgale_pusilla,60627.9793
Microgale_soricoides,102293.81
Microgale_taiva,43038.63949
Microgale_talazaci,92301.55874
Microgale_thomasi,22816.23752
Microhydromys_richardsoni,186880.9608
Micromys_minutus,18260895.32
Micronycteris_brosseti,3669172.359
Micronycteris_hirsuta,9073479.732
Micronycteris_matses,2878.493376
Micronycteris_megalotis,12093439.64
Micronycteris_microtis,4404575.658
Micronycteris_minuta,12092468.42
Micronycteris_sanborni,26696.70224
Micronycteris_schmidtorum,6504084.564
Microperoryctes_aplini,76.01930901
Microperoryctes_longicauda,232309.4945
Microperoryctes_murina,607.8193607
Microperoryctes_papuensis,19192.75884
Micropotamogale_lamottei,7414.891509
Micropotamogale_ruwenzorii,52418.5565
Micropteropus_intermedius,203388.328
Micropteropus_pusillus,5380417.014
Microryzomys_altissimus,201792.395
Microryzomys_minutus,638220.5102
Microsciurus_alfari,117453.3663
Microsciurus_flaviventer,1838364.822
Microsciurus_mimulus,160234.7038
Microsciurus_santanderensis,157532.8104
Microtus_abbreviatus,329.1112096
Microtus_agrestis,10818852.76
Microtus_anatolicus,39578.23741
Microtus_arvalis,6888548.173
Microtus_bavaricus,16.294271
Microtus_brachycercus,70222.76129
Microtus_breweri,1.894895678
Microtus_cabrerae,119785.6768
Microtus_californicus,287633.6727
Microtus_canicaudus,8888.274586
Microtus_chrotorrhinus,1384438.45
Microtus_clarkei,209251.6191
Microtus_daghestanicus,194264.8434
Microtus_dogramacii,22228.04733
Microtus_duodecimcostatus,531627.26
Microtus_evoronensis,5489.581932
Microtus_felteni,35699.8353
Microtus_fortis,1970772.145
Microtus_gerbei,219428.3315
Microtus_gregalis,4537976.054
Microtus_guatemalensis,23886.94233
Microtus_guentheri,642321.4993
Microtus_hyperboreus,2134511.204
Microtus_ilaeus,244615.0407
Microtus_irani,1644.539855
Microtus_kikuchii,2656.865982
Microtus_levis,3855065.444
Microtus_liechtensteini,115713.1212
Microtus_limnophilus,933444.4282
Microtus_longicaudus,4020902.95
Microtus_lusitanicus,253377.6467
Microtus_majori,142328.5043
Microtus_maximowiczii,1644290.814
Microtus_mexicanus,854501.41
Microtus_middendorffii,1695331.751
Microtus_miurus,1431384.932
Microtus_mongolicus,1040264.379
Microtus_montanus,1453058.664
Microtus_montebelli,253721.6049
Microtus_mujanensis,4599.887919
Microtus_multiplex,135256.4109
Microtus_nasarovi,17957.62785
Microtus_oaxacensis,640.1728048
Microtus_ochrogaster,6486372.408
Microtus_oeconomus,18612484.81
Microtus_oregoni,206847.8665
Microtus_paradoxus,52488.58132
Microtus_pennsylvanicus,23924218.18
Microtus_pinetorum,2753271.692
Microtus_qazvinensis,27.94744756
Microtus_quasiater,29255.58062
Microtus_richardsoni,859719.9985
Microtus_sachalinensis,45127.88685
Microtus_savii,218233.1229
Microtus_schelkovnikovi,17693.49403
Microtus_schidlovskii,5132.13362
Microtus_socialis,1912293.747
Microtus_subterraneus,2884166.569
Microtus_tatricus,18330.74588
Microtus_thomasi,106709.5361
Microtus_townsendii,213977.5372
Microtus_transcaspicus,11320.1896
Microtus_umbrosus,1816.621349
Microtus_xanthognathus,2264115.6
Millardia_gleadowi,194995.8043
Millardia_kathleenae,30353.03316
Millardia_kondana,4.957145506
Millardia_meltada,2256575.064
Mimetillus_moloneyi,3620742.82
Mimon_bennettii,4191817.263
Mimon_cozumelae,803479.0301
Mimon_crenulatum,11135045.66
Mimon_koepckeae,3105.837845
Mindomys_hammondi,4422.732266
Miopithecus_ogouensis,486652.52
Miopithecus_talapoin,389545.4683
Mirimiri_acrodonta,105.8120701
Mirza_coquereli,49227.32777
Mirza_zaza,9802.984157
Mogera_etigo,739.8018859
Mogera_imaizumii,148183.1893
Mogera_insularis,758788.9141
Mogera_robusta,892036.6847
Mogera_tokudae,886.1838565
Mogera_uchidai,4.459628429
Mogera_wogura,138836.5245
Molossops_aequatorianus,3326.776905
Molossops_mattogrossensis,6688675.024
Molossops_neglectus,6514249.146
Molossops_temminckii,11604212.98
Molossus_aztecus,10297.13974
Molossus_barnesi,24585.01856
Molossus_coibensis,3476574.751
Molossus_currentium,2558897.42
Molossus_molossus,15766203.89
Molossus_pretiosus,1985774.105
Molossus_rufus,14799495.2
Molossus_sinaloae,2024639.863
Monodelphis_adusta,1083722.662
Monodelphis_americana,1246640.015
Monodelphis_brevicaudata,1827929.227
Monodelphis_dimidiata,1931182.522
Monodelphis_domestica,4160882.554
Monodelphis_emiliae,1139161.92
Monodelphis_glirina,1163679.425
Monodelphis_handleyi,81.76697956
Monodelphis_iheringi,677844.7809
Monodelphis_kunsi,1203736.044
Monodelphis_maraxina,32191.54719
Monodelphis_osgoodi,98347.88235
Monodelphis_palliolata,115709.5797
Monodelphis_reigi,107.2959143
Monodelphis_ronaldi,574.7999359
Monodelphis_rubida,414019.2409
Monodelphis_scalops,517267.603
Monodelphis_theresa,141901.808
Monodelphis_umbristriatus,220604.1246
Monodelphis_unistriatus,532.168139
Monophyllus_plethodon,5400.19285
Monophyllus_redmani,202239.2185
Monticolomys_koopmani,12105.69964
Mops_brachypterus,1924489.532
Mops_condylurus,9120936.002
Mops_congicus,528698.973
Mops_demonstrator,1884340.805
Mops_leucostigma,211463.5132
Mops_midas,415308.0657
Mops_mops,611980.9087
Mops_nanulus,2774468.961
Mops_niangarae,23144.23287
Mops_niveiventer,1867542.978
Mops_petersoni,41532.29859
Mops_sarasinorum,199384.3237
Mops_spurrelli,1161637.637
Mops_thersites,2247304.052
Mops_trevori,426383.9503
Mormoops_blainvillei,200604.5373
Mormoops_megalophylla,3738451.641
Mormopterus_acetabulosus,4998.21859
Mormopterus_beccarii,3946920.786
Mormopterus_doriae,1345.718536
Mormopterus_jugularis,235451.1614
Mormopterus_kalinowskii,390276.1959
Mormopterus_loriae,400725.6576
Mormopterus_minutus,45073.8686
Mormopterus_norfolkensis,74528.37795
Mormopterus_phrudus,1298.388313
Mormopterus_planiceps,3439145.055
Moschiola_indica,2014687.7
Moschiola_kathygre,12893.48566
Moschiola_meminna,53309.08138
Moschus_anhuiensis,13001.35326
Moschus_berezovskii,1605240.715
Moschus_chrysogaster,1421182.81
Moschus_cupreus,127712.2571
Moschus_fuscus,213158.1616
Moschus_leucogaster,225839.0778
Moschus_moschiferus,7222335.621
Mosia_nigrescens,1090668.399
Mungos_gambianus,1464419.292
Mungos_mungo,10552314.04
Mungotictis_decemlineata,13303.53652
Muntiacus_atherodes,732628.3336
Muntiacus_crinifrons,113893.9948
Muntiacus_feae,86930.47694
Muntiacus_gongshanensis,181006.8041
Muntiacus_montanus,95307.45592
Muntiacus_muntjak,1494965.687
Muntiacus_puhoatensis,466.6266087
Muntiacus_putaoensis,108079.0933
Muntiacus_reevesi,2222851.084
Muntiacus_rooseveltorum,422359.4657
Muntiacus_truongsonensis,288727.7039
Muntiacus_vaginalis,5871863.013
Muntiacus_vuquangensis,110001.636
Murexia_habbema,143836.7898
Murexia_longicaudata,507917.2484
Murexia_melanurus,330738.0189
Murexia_naso,181087.7488
Murexia_rothschildi,14840.694
Muriculus_imberbis,35840.17937
Murina_aenea,92936.74587
Murina_aurata,313348.3076
Murina_cyclotis,2021097.117
Murina_florium,158995.5262
Murina_fusca,74.90469651
Murina_harrisoni,369.7013664
Murina_hilgendorfi,3618859.594
Murina_huttoni,415998.59
Murina_leucogaster,616120.8243
Murina_puta,35902.51859
Murina_rozendaali,16207.88708
Murina_ryukyuana,1084.56954
Murina_suilla,1441578.771
Murina_tenebrosa,449.9326835
Murina_tubinaris,964782.3295
Murina_ussuriensis,311431.2044
Mus_baoulei,106046.4536
Mus_booduga,3186169.105
Mus_bufo,69837.51181
Mus_callewaerti,13917.77107
Mus_caroli,1840446.083
Mus_cervicolor,251376.4371
Mus_cookii,863047.411
Mus_crociduroides,5576.348526
Mus_cypriacus,9272.674957
Mus_famulus,1554.304788
Mus_fernandoni,99.82564491
Mus_fragilicauda,637.8440818
Mus_goundae,315.4215772
Mus_haussa,2515787.637
Mus_indutus,1481733.67
Mus_macedonicus,1386752.33
Mus_mahomet,418699.6736
Mus_mattheyi,302166.6462
Mus_mayori,1122.551073
Mus_minutoides,4215733.968
Mus_musculoides,5020375.621
Mus_musculus,52139305.46
Mus_neavei,9119.74489
Mus_orangiae,69921.68631
Mus_oubanguii,77707.48984
Mus_pahari,1683148.164
Mus_phillipsi,415298.8186
Mus_platythrix,511781.4349
Mus_saxicola,1145685.602
Mus_setulosus,1012214.394
Mus_setzeri,157439.5016
Mus_shortridgei,268868.7687
Mus_sorella,52515.98505
Mus_spicilegus,828004.0851
Mus_spretus,964023.4991
Mus_tenellus,491699.9556
Mus_terricolor,2881969.306
Mus_triton,1251167.898
Mus_vulcani,184.9391631
Muscardinus_avellanarius,3613074.456
Musonycteris_harrisoni,54476.58552
Mustela_africana,5209346.967
Mustela_altaica,5623661.964
Mustela_erminea,41253315.79
Mustela_eversmanii,13301661.12
Mustela_felipei,9607.025833
Mustela_frenata,12272125.94
Mustela_itatsi,283546.7052
Mustela_kathiah,2673793.632
Mustela_lutreola,1374368.821
Mustela_lutreolina,19432.97355
Mustela_nigripes,5030576.017
Mustela_nivalis,43722332.23
Mustela_nudipes,1346099.129
Mustela_putorius,6011882.746
Mustela_sibirica,12836811.99
Mustela_strigidorsa,746489.903
Mustela_subpalmata,43777.00845
Mydaus_javanensis,105559.3107
Mydaus_marchei,12447.23943
Mylomys_dybowskii,1279705.768
Mylomys_rex,314.303222
Myocastor_coypus,3888478.353
Myodes_andersoni,71605.87322
Myodes_californicus,200392.4174
Myodes_centralis,182576.9954
Myodes_gapperi,8370657.205
Myodes_glareolus,8679141.8
Myodes_regulus,149438.9964
Myodes_rex,9587.975334
Myodes_rufocanus,13113530.79
Myodes_rutilus,18530225.41
Myodes_shanseius,286130.5491
Myodes_smithii,118614.5166
Myoictis_leucura,408.9926441
Myoictis_melas,398588.6883
Myoictis_wallacei,56154.18932
Myoictis_wavicus,108.7325738
Myomimus_personatus,99200.16136
Myomimus_roachi,20384.61497
Myomimus_setzeri,161798.537
Myomyscus_angolensis,275632.9338
Myomyscus_brockmani,1713121.723
Myomyscus_verreauxii,85553.91268
Myomyscus_yemeni,77293.62097
Myonycteris_brachycephala,690.8512791
Myonycteris_relicta,141882.8696
Myonycteris_torquata,4522691.389
Myoprocta_acouchy,993240.8321
Myoprocta_pratti,2337013.673
Myopterus_daubentonii,1597088.624
Myopterus_whitleyi,1913732.985
Myopus_schisticolor,10209785.42
Myosciurus_pumilio,346126.1208
Myosorex_babaulti,24423.84929
Myosorex_blarina,2272.005508
Myosorex_cafer,167658.1464
Myosorex_eisentrauti,82.12210984
Myosorex_geata,463.3303972
Myosorex_kihaulei,1615.60372
Myosorex_longicaudatus,7734.796317
Myosorex_okuensis,4126.790071
Myosorex_rumpii,254.1296383
Myosorex_schalleri,98.90219878
Myosorex_sclateri,20831.19613
Myosorex_tenuis,2045.787986
Myosorex_varius,424247.9337
Myosorex_zinki,1169.681575
Myospalax_aspalax,674788.8416
Myospalax_myospalax,321727.1886
Myospalax_psilurus,3128290.38
Myotis_adversus,242650.6406
Myotis_aelleni,483.3992329
Myotis_albescens,14594616.94
Myotis_alcathoe,504511.1446
Myotis_altarium,1575031.018
Myotis_anjouanensis,426.261274
Myotis_annamiticus,109.8045971
Myotis_annectans,244313.3495
Myotis_atacamensis,253598.1235
Myotis_ater,125968.5252
Myotis_aurascens,2616237.101
Myotis_auriculus,791608.5383
Myotis_australis,800561.9922
Myotis_austroriparius,832811.3457
Myotis_bechsteinii,2516791.773
Myotis_blythii,6194563.15
Myotis_bocagii,1819116.195
Myotis_bombinus,1653295.733
Myotis_brandtii,7662484.957
Myotis_bucharensis,205653.5464
Myotis_californicus,3984266.858
Myotis_capaccinii,1228797.461
Myotis_chiloensis,445535.7009
Myotis_chinensis,2263086.237
Myotis_ciliolabrum,1387940.293
Myotis_cobanensis,206.4977246
Myotis_csorbai,33432.42341
Myotis_dasycneme,5423864.507
Myotis_daubentonii,14655028.29
Myotis_davidii,95952.29242
Myotis_dieteri,311.910309
Myotis_dinellii,1409554.548
Myotis_dominicensis,2234.993445
Myotis_elegans,587270.0796
Myotis_emarginatus,4473541.162
Myotis_evotis,3163274.546
Myotis_fimbriatus,271079.0778
Myotis_findleyi,396.7673932
Myotis_formosus,2064179.79
Myotis_fortidens,474061.6557
Myotis_frater,1329121.174
Myotis_gomantongensis,732494.2106
Myotis_goudoti,504522.9581
Myotis_grisescens,852989.6212
Myotis_hajastanicus,826.3019949
Myotis_hasseltii,947129.0508
Myotis_hermani,3188.649402
Myotis_horsfieldii,2561876.91
Myotis_ikonnikovi,1546130.566
Myotis_insularum,NA
Myotis_keaysi,3204224.412
Myotis_keenii,109268.4299
Myotis_laniger,2138475.121
Myotis_leibii,1422937.702
Myotis_levis,1394485.08
Myotis_longipes,61478.61354
Myotis_lucifugus,12040435.81
Myotis_macrodactylus,682508.4572
Myotis_macropus,1326573.553
Myotis_macrotarsus,281869.3372
Myotis_martiniquensis,3157.395909
Myotis_melanorhinus,3264387.761
Myotis_moluccarum,825403.2359
Myotis_montivagus,766979.2724
Myotis_morrisi,616.5364165
Myotis_muricola,4642851.063
Myotis_myotis,3874482.108
Myotis_mystacinus,4972249.861
Myotis_nattereri,5867501.734
Myotis_nesopolus,54645.13516
Myotis_nigricans,14379996.65
Myotis_nipalensis,4948354.165
Myotis_occultus,997172.7002
Myotis_oreias,553.4503144
Myotis_oxyotus,2601591.137
Myotis_peninsularis,3012.542307
Myotis_pequinius,564695.2655
Myotis_pilosus,987257.7764
Myotis_planiceps,12291.35886
Myotis_pruinosus,2083.938389
Myotis_punicus,648328.882
Myotis_ridleyi,864276.041
Myotis_riparius,14109868.6
Myotis_rosseti,467832.9032
Myotis_ruber,1795839.506
Myotis_rufopictus,44294.87229
Myotis_schaubi,119114.513
Myotis_scotti,94416.30905
Myotis_septentrionalis,4946758.557
Myotis_sicarius,69836.74809
Myotis_siligorensis,1309734.071
Myotis_simus,4709798.754
Myotis_sodalis,1565208.109
Myotis_stalkeri,4156.525827
Myotis_thysanodes,3472024.989
Myotis_tricolor,4237827.726
Myotis_velifer,1954188.069
Myotis_vivesi,6939.122608
Myotis_volans,4711730.259
Myotis_welwitschii,4310948.355
Myotis_yanbarensis,31.56761979
Myotis_yumanensis,4063101.006
Myrmecobius_fasciatus,2502.512908
Myrmecophaga_tridactyla,12924424.37
Mysateles_garridoi,40.78446563
Mysateles_melanurus,31191.89164
Mysateles_prehensilis,106633.6036
Mystacina_robusta,9.62323941
Mystacina_tuberculata,12604.16418
Mystromys_albicaudatus,501159.2332
Myzopoda_aurita,107297.755
Myzopoda_schliemanni,36333.63073
Naemorhedus_baileyi,238538.5032
Naemorhedus_caudatus,170990.4711
Naemorhedus_goral,250561.9811
Naemorhedus_griseus,2399954.355
Nandinia_binotata,6021549.217
Nanger_dama,302527.8747
Nanger_granti,785166.4869
Nanger_soemmerringii,290636.5411
Nannosciurus_melanotis,1074969.744
Nanonycteris_veldkampii,1711286.799
Napaeozapus_insignis,2009698.209
Nasalis_larvatus,538835.7331
Nasua_narica,4770185.319
Nasua_nasua,10629131.13
Nasuella_olivacea,194480.5813
Natalus_espiritosantensis,2483219.577
Natalus_jamaicensis,11024.67215
Natalus_lanatus,287398.2462
Natalus_major,74327.94807
Natalus_mexicanus,2432425.576
Natalus_primus,6361.391904
Natalus_stramineus,4473.047945
Natalus_tumidirostris,1593615.116
Neacomys_dubosti,221431.7928
Neacomys_guianae,319485.0956
Neacomys_minutus,183729.2458
Neacomys_musseri,142942.3459
Neacomys_paracou,955489.221
Neacomys_pictus,484.139918
Neacomys_spinosus,3102230.808
Neacomys_tenuipes,224159.0437
Neamblysomus_gunningi,9720.372488
Neamblysomus_julianae,11984.48923
Necromys_amoenus,164455.7607
Necromys_benefactus,386555.8591
Necromys_lactens,163775.0587
Necromys_lasiurus,11105827.31
Necromys_lenguarum,592289.5947
Necromys_obscurus,31839.69204
Necromys_punctulatus,77904.93848
Necromys_temchuki,104116.8259
Necromys_urichi,339603.375
Nectogale_elegans,555512.7875
Nectomys_apicalis,1079121.878
Nectomys_magdalenae,46771.29965
Nectomys_palmipes,165517.3686
Nectomys_rattus,7114447.899
Nectomys_squamipes,2344405.45
Nelsonia_goldmani,2039.609554
Nelsonia_neotomodon,24593.70934
Neodon_forresti,8416.719827
Neodon_irene,635021.5148
Neodon_juldaschi,311848.9823
Neodon_sikimensis,159934.0921
Neofelis_diardi,510006.392
Neofelis_nebulosa,1889534.707
Neofiber_alleni,119930.4764
Neohylomys_hainanensis,4593.515691
Neomys_anomalus,3476074.307
Neomys_fodiens,13065488.31
Neomys_teres,252211.1315
Neonycteris_pusilla,9047.871196
Neophascogale_lorentzii,120450.0687
Neopteryx_frosti,6744.001098
Neoromicia_brunnea,758356.0732
Neoromicia_capensis,13742711.34
Neoromicia_flavescens,11923.66843
Neoromicia_guineensis,3581972.401
Neoromicia_helios,586110.6341
Neoromicia_malagasyensis,3808.69308
Neoromicia_matroka,33614.42107
Neoromicia_melckorum,906047.6506
Neoromicia_nana,10441109.06
Neoromicia_rendalli,8370256.648
Neoromicia_somalica,6069631.219
Neoromicia_tenuipinnis,4246822.346
Neoromicia_zuluensis,3479535.084
Neotetracus_sinensis,251889.2388
Neotoma_albigula,834317.9925
Neotoma_angustapalata,3326.758488
Neotoma_bryanti,368.1787872
Neotoma_chrysomelas,30203.1685
Neotoma_cinerea,3608023.855
Neotoma_devia,73684.95459
Neotoma_floridana,1870824.694
Neotoma_fuscipes,171574.5453
Neotoma_goldmani,170746.4878
Neotoma_lepida,984394.5208
Neotoma_leucodon,1076912.402
Neotoma_macrotis,160300.2343
Neotoma_magister,313401.8785
Neotoma_mexicana,1784438.54
Neotoma_micropus,1063787.839
Neotoma_nelsoni,92.9799366
Neotoma_palatina,8753.78238
Neotoma_phenax,42612.7927
Neotoma_stephensi,226732.1984
Neotomodon_alstoni,27485.14382
Neotomys_ebriosus,688511.064
Neotragus_batesi,802396.7627
Neotragus_pygmaeus,455181.4234
Neovison_vison,14573802.1
Nephelomys_albigularis,398229.7121
Nephelomys_auriventer,14415.63836
Nephelomys_caracolus,4076.916653
Nephelomys_devius,9591.177153
Nephelomys_keaysi,66985.65284
Nephelomys_levipes,157161.9805
Nephelomys_meridensis,14353.21597
Nesokia_bunnii,41876.07483
Nesokia_indica,3594104.726
Nesolagus_netscheri,14525.98731
Nesolagus_timminsi,24821.3079
Nesomys_audeberti,90733.59784
Nesomys_lambertoni,2220.631029
Nesomys_rufus,106782.261
Nesoromys_ceramicus,443.2390544
Nesoryzomys_fernandinae,637.0174673
Nesoryzomys_narboroughi,637.0174673
Nesoryzomys_swarthi,573.6795875
Nesotragus_moschatus,1362437.901
Neurotrichus_gibbsii,221366.1292
Neusticomys_ferreirai,683.1944147
Neusticomys_monticolus,65827.70829
Neusticomys_mussoi,4928.140052
Neusticomys_oyapocki,70807.25331
Neusticomys_peruviensis,14429.00963
Neusticomys_venezuelae,109414.1571
Nilgiritragus_hylocrius,2096.834187
Nilopegamys_plumbeus,307.0305755
Ningaui_ridei,2252164.38
Ningaui_timealeyi,250356.431
Ningaui_yvonneae,308577.4584
Niviventer_andersoni,189408.7693
Niviventer_brahma,32332.27288
Niviventer_cameroni,9974.680355
Niviventer_confucianus,3970066.247
Niviventer_coninga,28365.7087
Niviventer_cremoriventer,1248371.269
Niviventer_culturatus,3736.753353
Niviventer_eha,183495.8525
Niviventer_excelsior,150797.0308
Niviventer_fraternus,111954.4276
Niviventer_fulvescens,4719942.634
Niviventer_hinpoon,2928.921827
Niviventer_langbianis,632439.4814
Niviventer_lepturus,7576.823304
Niviventer_niviventer,252938.9737
Niviventer_rapit,250763.4013
Niviventer_tenaster,266057.2578
Noctilio_albiventris,12853878.52
Noctilio_leporinus,14625254.66
Nomascus_concolor,26324.5992
Nomascus_gabriellae,94853.0867
Nomascus_hainanus,164.9726561
Nomascus_leucogenys,51338.21259
Nomascus_nasutus,8311.907818
Nomascus_siki,26549.38929
Notiomys_edwardsii,267119.7348
